"","TSE_code","year","company","date","market","TSE_name","TEJ_name2","TEJ_code2","TEJ_name1","TEJ_code1","BTE","CTP_GAAP","CTP_IFRS_CFI","CTP_IFRS_CFO","CTP_IFRS_CFF","PTEBX","EBIT","OERD","OEPRO","NetSales","employee","PB","FA","Land","LandR","GrossSales","TA","TL","INTAN","QUICK","InvIn","InvLoss","OUTINSTI","RELATIN","RELATOUT","FAMILY","FAMILY2"
"530","M2331",2008,"3030 德律",2008-12-31,"TSE","其他電子業","電機設備","M23H2","電子設備","M23H",31814,73982,NA,-73982,NA,501537,506054,166976,418628,2087717,600,0.87,2324377,1166021,0,2091738,3507274,467749,23520,134.42,0,0,24.24,0,50,"F","單一家族主導"
"531","M2331",2008,"3043 科風",2008-12-31,"TSE","其他電子業","電源供應器","M23D3","電子零組件","M23D",2969,69751,NA,-69751,NA,7144,35867,122180,175326,5076379,2172,0.32,1676914,171536,0,5100043,8385516,1839034,35519,233.08,0,0,3.84,31,9,"F","單一家族主導"
"532","M2331",2008,"3067 全域",2008-12-31,"OTC","其他電子業","音響設備","M23U2","消費性電子","M23U",442,2203,NA,-2203,NA,-45728,-45728,23353,26905,671351,568,1.15,117856,61277,0,730610,448521,132280,0,81.76,0,0,73.77,96,5,"F","單一家族主導"
"533","M2331",2008,"3093 港建",2008-12-31,"OTC","其他電子業","設備通路","M23H3","電子設備","M23H",104295,22546,NA,-22546,NA,394654,394673,4786,173548,1342958,265,1.69,107692,43251,0,1345815,1268200,316574,8964,326.01,0,0,68.73,42,12,"F","單一家族主導"
"534","M2331",2008,"3131 弘塑",2008-12-31,"OTC","其他電子業","電機設備","M23H2","電子設備","M23H",-381,79,NA,-79,NA,56219,56219,20109,25693,366970,87,NA,23855,0,0,366970,422117,148569,0,254.29,0,0,21.68,0,1,"F","單一家族主導"
"535","M2331",2008,"3285 微端",2008-12-31,"OTC","其他電子業","音響設備","M23U2","消費性電子","M23U",13054,8441,NA,-8441,NA,72333,75191,NA,NA,1201092,384,0.48,152650,40303,0,1209613,777809,267851,0,160.4,0,0,39.99,71,16,"F","單一家族主導"
"536","M2331",2008,"3289 宜特",2008-12-31,"OTC","其他電子業","IC設計","M23G5","半導體","M23G",23883,28828,NA,-28828,NA,242134,261470,41908,130118,1468913,787,0.95,1714133,43435,0,1469967,2760068,1234261,12986,109.34,0,2650,35.07,0,1,"M","專業經理人治理"
"537","M2331",2008,"3303 岱稜",2008-12-31,"OTC","其他電子業","其他光學","M23CZ2","光電/ IO","M23C",-9391,31441,NA,-31441,NA,128133,191037,69657,138882,2344967,975,0.59,1754597,383777,0,2441119,3674095,2009644,39173,84.86,-1313,0,32.55,0,41,"M","專業經理人治理"
"538","M2331",2008,"3305 昇貿",2008-12-31,"TSE","其他電子業","PCB上-其他","M23B3X","主機板","M23B",82937,98395,NA,-98395,NA,343457,420106,93270,157546,5686894,632,0.9,642484,105853,0,5701145,4049419,2019691,19484,194.83,0,0,18.99,2,54,"F","單一家族主導"
"539","M2331",2008,"3324 雙鴻",2008-12-31,"OTC","其他電子業","散熱零組件","M23D9B","電子零組件","M23D",2298,0,NA,0,NA,-140007,-96868,102684,192833,3214822,1340,0.51,585851,0,0,3267985,1750634,1218629,0,49.87,-2637,0,22.16,97,1,"M","專業經理人治理"
"540","M2331",2008,"3373 熱映",2008-12-31,"OTC","其他電子業","醫療耗材","M17G","醫療耗材","M17G",12638,702,NA,-702,NA,53633,53633,44825,30119,520822,439,0.88,48927,0,0,522341,509608,118353,3809,258.49,0,0,51.54,75,1,"M","專業經理人治理"
"541","M2331",2008,"3402 漢科",2008-12-31,"OTC","其他電子業","廠辦機電","M23H1","電子設備","M23H",1180,63544,NA,-63544,NA,4444,30105,7645,242912,2198590,288,0.63,136964,54411,0,2198590,2220075,1580521,0,74.09,0,0,17.88,0,3,"M","專業經理人治理"
"542","M2331",2008,"3450 聯鈞",2008-12-31,"TSE","其他電子業","光纖通訊","M23K6","通訊設備","M23K",31744,34237,NA,-34237,NA,174871,174972,45800,10206,1251083,315,0.86,1230564,233212,0,1252792,2049538,733696,3970,135.47,0,0,22.3,0,0,"F","單一家族主導"
"543","M2331",2008,"3498 陽程",2008-12-31,"OTC","其他電子業","電機設備","M23H2","電子設備","M23H",42705,36558,NA,-36558,NA,213180,224281,118503,166364,1825878,1024,0.55,613011,68059,0,1826879,3275220,1877675,110623,81.62,0,387,13.29,34,0,"A","共治型態"
"544","M2331",2008,"3508 位速",2008-12-31,"OTC","其他電子業","沖壓零組件","M23D9A","電子零組件","M23D",10535,11088,NA,-11088,NA,157674,161106,61698,12894,1571009,1043,1.4,935729,43600,0,1611322,2930821,502447,11439,385.65,0,0,52.47,60,41,"M","專業經理人治理"
"545","M2331",2008,"3518 柏騰",2008-12-31,"TSE","其他電子業","電機設備","M23H2","電子設備","M23H",31661,99305,NA,-99305,NA,624197,648635,86657,0,1987614,2707,1.19,1963056,263020,0,1991364,5036627,1342932,14796,202.01,0,0,40.5,0,94,"M","專業經理人治理"
"546","M2331",2008,"3541 西柏",2008-12-31,"OTC","其他電子業","PC週邊","M23C3","光電/ IO","M23C",7642,21470,NA,-21470,NA,90931,93559,69495,27008,683041,177,1.37,227741,97272,0,684824,636780,257172,3661,135.39,0,0,8.87,7,0,"F","單一家族主導"
"547","M2331",2008,"3551 世禾",2008-12-31,"OTC","其他電子業","電機設備","M23H2","電子設備","M23H",83060,95567,NA,-95567,NA,300990,304964,10019,61824,923415,428,0.87,597193,164723,0,925241,1781238,493333,0,503.61,-2005,0,65.32,0,1,"F","單一家族主導"
"548","M2331",2008,"3552 同致",2008-12-31,"OTC","其他電子業","汽車組件","M15D","汽車組件","M15D",16793,25991,NA,-25991,NA,113538,136591,168700,74854,1749711,1194,1.78,684562,195803,18242,1755697,2022859,1190408,74079,58.66,0,0,68.48,5,58,"F","單一家族主導"
"549","M2331",2008,"3563 牧德",2008-12-31,"OTC","其他電子業","電機設備","M23H2","電子設備","M23H",-3492,4827,NA,-4827,NA,19724,19724,60257,39529,294048,101,0.69,26615,0,0,295509,352631,58662,4439,348.72,0,0,40.64,16,2,"A","共治型態"
"550","M2331",2008,"3580 友威科",2008-12-31,"OTC","其他電子業","電機設備","M23H2","電子設備","M23H",53324,39195,NA,-39195,NA,198272,204740,45540,62296,1045544,980,1.09,553669,0,0,1045544,1666316,769728,2670,87.95,0,0,49.6,0,47,"F","單一家族主導"
"551","M2331",2008,"3587 閎康",2008-12-31,"OTC","其他電子業","IC設計","M23G5","半導體","M23G",794,710,NA,-710,NA,51208,52312,7281,14066,346360,149,0.79,472953,0,0,346766,798677,177793,2242,230.29,0,0,60.03,0,3,"F","單一家族主導"
"552","M2331",2008,"3617 碩天",2008-12-31,"TSE","其他電子業","電源供應器","M23D3","電子零組件","M23D",101997,187126,NA,-187126,NA,514706,536080,135945,533969,4263033,1641,1.58,223295,79636,0,4263033,2888928,760854,47047,211.21,0,0,66.93,2,55,"F","單一家族主導"
"553","M2331",2008,"3628 盈正",2008-12-31,"OTC","其他電子業","電源供應器","M23D3","電子零組件","M23D",26719,3021,NA,-3021,NA,136231,146351,70755,137917,1855274,600,NA,359137,58398,0,1859827,1512046,969012,60389,59,0,0,39.6,74,21,"F","單一家族主導"
"554","M2331",2008,"3642 駿熠電",2008-12-31,"OTC","其他電子業","PC週邊","M23C3","光電/ IO","M23C",57975,13379,NA,-13379,NA,173584,174664,22492,50442,1197264,939,NA,284458,0,0,1201486,1370094,516594,27946,235.35,0,0,29.55,6,1,"A","共治型態"
"555","M2331",2008,"3663 鑫科",2008-12-31,"OTC","其他電子業","貴金屬回收","M99L1","資源回收","M99L",19608,26173,NA,-26173,NA,95108,116839,31087,31985,3436767,190,NA,536913,0,0,3575624,1303725,612974,0,62.85,0,8123,74.6,0,1,"G","公股主導"
"556","M2331",2008,"3665 F-貿聯",2008-12-31,"TSE","其他電子業","連接器","M23D2","電子零組件","M23D",50754,40786,NA,-40786,NA,227274,236708,40609,189392,4462712,4224,NA,506306,34695,0,4522390,2751497,880186,21656,160.5,-1201,0,NA,NA,NA,NA,NA
"557","M2331",2008,"4415 台原藥",2008-12-31,"OTC","其他電子業","機能性食品","M17C2","藥","M17C",-2123,2,NA,-2,NA,-109259,-103059,5900,8356,42726,25,1.98,26154,0,0,57203,231618,118255,0,18.96,0,0,37.74,8,10,"F","單一家族主導"
"558","M2331",2008,"5205 漢康",2008-12-31,"OTC","其他電子業","應用軟體","M23X2","軟體服務","M23X",-30953,9,NA,-9,NA,73372,73986,1012,0,1425717,56,2.23,5690,0,0,1437328,467022,241157,4052,160.56,0,0,41.47,98,0,"M","專業經理人治理"
"559","M2331",2008,"5383 金利",2008-12-31,"OTC","其他電子業","光電導線架","M23D9C","電子零組件","M23D",19749,31325,NA,-31325,NA,34113,48707,5317,19879,1239738,541,0.44,741314,8127,39329,1248424,1537358,640762,4769,95.87,-15872,0,35.35,1,0,"F","單一家族主導"
"560","M2331",2008,"5452 佶優",2008-12-31,"OTC","其他電子業","零組件代理","M23T2","資訊通路","M23T",12755,20961,NA,-20961,NA,45895,133648,0,173154,7343519,241,0.34,318567,131503,32750,7430600,3634938,1956785,2098,139.87,0,0,10.33,60,13,"A","共治型態"
"561","M2331",2008,"5489 彩富",2008-12-31,"OTC","其他電子業","監控系統","M23C9","光電/ IO","M23C",35889,102884,NA,-102884,NA,233569,235569,139215,143019,1403859,268,1.44,647804,359626,0,1413378,1454377,194490,0,292.8,0,0,32.11,0,7,"M","專業經理人治理"
"562","M2331",2008,"5493 三聯",2008-12-31,"OTC","其他電子業","電機設備","M23H2","電子設備","M23H",61750,33763,NA,-33763,NA,152077,162215,15056,212808,1776857,379,0.36,772682,268762,0,1779167,2166309,758202,10045,101.25,-20972,0,23.02,0,6,"F","單一家族主導"
"563","M2331",2008,"5536 聖暉",2008-12-31,"OTC","其他電子業","廠辦機電","M23H1","電子設備","M23H",69601,57826,NA,-57826,NA,219678,225166,0,20666,3864229,377,NA,66820,18947,0,3864234,2285122,1713896,3371,86.76,0,0,NA,NA,NA,NA,NA
"564","M2331",2008,"6139 亞翔",2008-12-31,"TSE","其他電子業","廠辦機電","M23H1","電子設備","M23H",176400,234522,NA,-234522,NA,792392,792392,10904,0,9592734,808,0.48,757348,150497,0,9592734,11606696,4830827,8167,181.91,-1294,0,50.07,1,7,"F","單一家族主導"
"565","M2331",2008,"6146 耕興",2008-12-31,"OTC","其他電子業","其他電子","M23Z","其他電子","M23Z",79259,72552,NA,-72552,NA,403599,404800,3251,170556,1374448,350,1.39,1125601,146783,0,1375609,1868271,367122,16575,185.21,0,0,48.81,17,2,"F","單一家族主導"
"566","M2331",2008,"6151 晉倫",2008-12-31,"OTC","其他電子業","塑膠加工","M13A8","石化","M13A",13377,13275,NA,-13275,NA,44084,54724,15894,70529,1491375,138,0.68,157304,33928,0,1524533,834617,308180,0,138.82,0,0,13.36,0,3,"F","單一家族主導"
"567","M2331",2008,"6187 萬潤",2008-12-31,"OTC","其他電子業","電機設備","M23H2","電子設備","M23H",13113,12123,NA,-12123,NA,194314,197307,94766,56728,1136471,235,0.75,139730,0,0,1159377,1376023,359125,2488,273.61,0,156,0.35,11,3,"M","專業經理人治理"
"568","M2331",2008,"6192 巨路",2008-12-31,"TSE","其他電子業","零組件代理","M23T2","資訊通路","M23T",177915,184120,NA,-184120,NA,669059,673612,45004,492392,5612144,473,1.59,927424,307618,0,5621844,3949263,1806143,13493,131.57,0,0,42.77,0,5,"F","單一家族主導"
"569","M2331",2008,"6196 帆宣",2008-12-31,"TSE","其他電子業","廠辦機電","M23H1","電子設備","M23H",107046,37380,NA,-37380,NA,316127,387937,246762,383745,13680588,913,0.32,1713284,110456,0,13684161,9905951,6047863,11092,93,-13093,0,24.36,3,5,"M","專業經理人治理"
"570","M2331",2008,"6201 亞弘電",2008-12-31,"TSE","其他電子業","音響設備","M23U2","消費性電子","M23U",63517,107051,NA,-107051,NA,316979,319873,130024,198306,5445290,2043,0.67,930423,183448,56025,5457420,3503216,1083386,71559,191.4,0,0,15.45,79,0,"A","共治型態"
"571","M2331",2008,"6215 和椿",2008-12-31,"TSE","其他電子業","電機設備","M23H2","電子設備","M23H",11420,50513,NA,-50513,NA,74219,81211,37656,106384,1160350,170,0.89,436307,202252,0,1164783,1507944,622510,41379,136.19,0,2118,29.07,10,6,"F","單一家族主導"
"572","M2331",2008,"6238 勝麗",2008-12-31,"OTC","其他電子業","IC封測","M23G2","半導體","M23G",16164,0,NA,0,NA,-35138,-30836,0,6190,111642,10,5.29,353,0,0,119291,136886,124559,210,137.18,0,0,53.38,88,0,"M","專業經理人治理"
"573","M2331",2008,"6247 淇譽電",2008-12-31,"OTC","其他電子業","音響設備","M23U2","消費性電子","M23U",7638,15478,NA,-15478,NA,25541,44504,75658,117483,1827964,1672,0.83,772102,165128,0,1846685,1795259,892361,53055,64.85,0,0,49.45,98,0,"F","單一家族主導"
"574","M2331",2008,"6275 元山",2008-12-31,"OTC","其他電子業","家電","M15C1","家電製品","M15C",-1792,9587,NA,-9587,NA,-1637,7677,72028,111197,1146026,914,0.59,266815,130000,0,1182280,973783,596599,27331,65.73,0,0,27.85,11,0,"F","單一家族主導"
"575","M2331",2008,"6409 旭隼",2008-12-31,"TSE","其他電子業","電源供應器","M23D3","電子零組件","M23D",-7015,NA,NA,NA,NA,-27258,NA,NA,NA,258734,NA,NA,11519,NA,NA,NA,311737,133255,4691,NA,NA,NA,NA,NA,NA,NA,NA
"576","M2331",2008,"8021 尖點",2008-12-31,"TSE","其他電子業","PCB上-其他","M23B3X","主機板","M23B",26805,80939,NA,-80939,NA,284924,372143,39521,105512,1981577,731,0.63,3439255,75652,0,1999285,5506181,3026533,38438,83.62,0,0,60.24,0,27,"M","專業經理人治理"
"577","M2331",2008,"8047 星雲",2008-12-31,"OTC","其他電子業","其他電子","M23Z","其他電子","M23Z",2328,6266,NA,-6266,NA,44717,45572,79727,95513,1049970,335,0.59,206584,25041,0,1070639,686020,112384,13720,95.83,0,38,26.92,16,14,"F","單一家族主導"
"578","M2331",2008,"8085 福華",2008-12-31,"OTC","其他電子業","背光模組","M23C8B","光電/ IO","M23C",-48054,0,NA,0,NA,-165723,-99113,139913,149332,14740856,2897,0.31,1993479,32446,530115,14799322,7094579,4142218,289668,96.39,-8840,0,52.9,21,28,"F","單一家族主導"
"579","M2331",2008,"8092 建暐",2008-12-31,"OTC","其他電子業","電機設備","M23H2","電子設備","M23H",-4584,0,NA,0,NA,-32212,-29087,11863,18447,300329,185,0.54,205022,44877,0,302525,554699,199767,1149,91.04,0,0,53.97,0,16,"F","單一家族主導"
"580","M2331",2008,"8183 精星",2008-12-31,"OTC","其他電子業","PCB 組裝","M23B2B","主機板","M23B",-86476,19877,NA,-19877,NA,-398015,-320252,54387,152563,6115111,2319,0.24,1405585,170051,53375,6160048,4105258,2266612,0,86.1,0,0,35.04,0,11,"M","專業經理人治理"
"581","M2331",2008,"8201 無敵",2008-12-31,"TSE","其他電子業","其他電子","M23Z","其他電子","M23Z",22050,65874,NA,-65874,NA,110907,110907,327365,681467,3917789,1166,0.51,379497,93092,0,4167021,3817018,862742,490887,355.24,0,0,45.75,0,13,"M","專業經理人治理"
"582","M2331",2008,"8383 千附",2008-12-31,"OTC","其他電子業","廠辦機電","M23H1","電子設備","M23H",24863,76475,NA,-76475,NA,127018,138337,44780,90953,2627239,543,1.1,824691,150642,0,2648578,3030702,1399047,0,33.16,0,1867,13.61,0,0,"F","單一家族主導"
"583","M2331",2008,"8431 匯鑽科",2008-12-31,"OTC","其他電子業","硬碟磁碟","M23C4B","光電/ IO","M23C",0,0,NA,0,NA,-1021,-1021,0,170,0,10,NA,0,0,0,0,393,914,0,43,0,0,NA,NA,NA,NA,NA
"584","M2331",2009,"1785 光洋科",2009-12-31,"OTC","其他電子業","貴金屬回收","M99L1","資源回收","M99L",450036,406453,NA,-406453,NA,1723257,1883258,188112,279650,33176136,1264,2.63,4150504,397664,23977,33201340,13889773,6088129,172737,58.74,-687,0,26.79,11,3,"F","單一家族主導"
"585","M2331",2009,"2312 金寶",2009-12-31,"TSE","其他電子業","數據機","M23E1","網路設備","M23E",-129844,133860,NA,-133860,NA,-1336227,-1222392,356461,428096,25854214,8210,0.62,3944370,54024,0,25877843,35614682,13325005,5091,95.81,0,1111801,23.64,100,33,"F","單一家族主導"
"586","M2331",2009,"2317 鴻海",2009-12-31,"TSE","其他電子業","PC","M23A1","PC系統","M23A",11650671,14379641,NA,-14379641,NA,88030964,89939541,26081951,36208086,1959182385,611000,2.74,234618141,3863939,0,1960207084,1021945289,547234310,22881465,107.49,-2841913,0,61.61,55,6,"F","單一家族主導"
"587","M2331",2009,"2354 鴻準",2009-12-31,"TSE","其他電子業","機殼","M23D4","電子零組件","M23D",1730780,1888185,NA,-1888185,NA,7993311,8526230,1037846,1144588,155058885,51525,2.52,23039186,73008,0,155058885,96254298,48514604,0,119.81,0,0,75.76,84,14,"F","單一家族主導"
"588","M2331",2009,"2359 所羅門",2009-12-31,"TSE","其他電子業","零組件代理","M23T2","資訊通路","M23T",-101709,49078,NA,-49078,NA,-6681,15514,52446,222998,5313154,1510,0.75,608294,273455,0,5331604,5678132,1618450,30350,197.36,0,0,4.87,3,3,"F","單一家族主導"
"589","M2331",2009,"2360 致茂",2009-12-31,"TSE","其他電子業","電機設備","M23H2","電子設備","M23H",149791,87978,NA,-87978,NA,1002933,1017627,506488,573701,10913653,1777,3.9,2630330,450575,0,10931444,10322920,3805978,308811,116.71,-9952,0,45.79,8,47,"M","專業經理人治理"
"590","M2331",2009,"2373 震旦行",2009-12-31,"TSE","其他電子業","3C通路","M23T1","資訊通路","M23T",199404,52958,NA,-52958,NA,928733,982217,NA,NA,11332834,6070,2.01,2199166,329052,0,11769589,10304069,4079590,128304,107.6,-117525,0,77.57,5,15,"F","單一家族主導"
"591","M2331",2009,"2390 云辰",2009-12-31,"TSE","其他電子業","監控系統","M23C9","光電/ IO","M23C",5387,1038,NA,-1038,NA,-46190,-36482,66264,107529,1114377,1069,1.11,763797,82328,0,1127118,3497073,753707,74730,164.66,0,11313,28.62,90,8,"F","單一家族主導"
"592","M2331",2009,"2404 漢唐",2009-12-31,"TSE","其他電子業","廠辦機電","M23H1","電子設備","M23H",81585,151731,NA,-151731,NA,408144,410980,55474,43556,4052986,621,1.69,342620,96855,0,4052986,7552149,3449821,48717,151.88,-52319,0,35.59,0,0,"F","單一家族主導"
"593","M2331",2009,"2423 固緯",2009-12-31,"TSE","其他電子業","電機設備","M23H2","電子設備","M23H",21743,22544,NA,-22544,NA,137363,143929,132358,276794,1479972,650,2.12,893082,412307,0,1492020,2183186,733464,41347,116.06,0,0,23.3,51,29,"F","單一家族主導"
"594","M2331",2009,"2433 互盛電",2009-12-31,"TSE","其他電子業","3C通路","M23T1","資訊通路","M23T",70967,55321,NA,-55321,NA,302300,327460,0,344140,1839596,534,1.22,1387835,31892,0,1850610,5564606,2645715,241079,75.03,0,0,82.01,9,20,"F","單一家族主導"
"595","M2331",2009,"2461 光群雷",2009-12-31,"TSE","其他電子業","其他光學","M23CZ2","光電/ IO","M23C",68744,34963,NA,-34963,NA,194658,218596,144453,174873,2942686,1030,1.28,1537862,46302,0,2942686,4440678,1745039,24615,149.98,0,9282,31.43,1,41,"F","單一家族主導"
"596","M2331",2009,"2464 盟立",2009-12-31,"TSE","其他電子業","廠辦機電","M23H1","電子設備","M23H",66953,61280,NA,-61280,NA,414025,414850,128226,209434,3631687,779,1.83,764540,14544,0,3640623,4964572,2082906,57154,56.67,0,1224,38.77,1,5,"M","專業經理人治理"
"597","M2331",2009,"2474 可成",2009-12-31,"TSE","其他電子業","機殼","M23D4","電子零組件","M23D",522770,616325,NA,-616325,NA,3854027,4031935,936763,150658,16988016,24621,1.85,18297417,0,0,16988016,53883237,21816082,401871,171.69,-113282,0,63.23,75,11,"F","單一家族主導"
"598","M2331",2009,"2477 美隆電",2009-12-31,"TSE","其他電子業","音響設備","M23U2","消費性電子","M23U",-45339,14029,NA,-14029,NA,-13674,-12889,145169,211023,3809389,3524,1.04,1401739,29109,88254,3896200,5269880,1540778,77718,169.34,0,3495,46.57,97,0,"F","單一家族主導"
"599","M2331",2009,"2482 連宇",2009-12-31,"TSE","其他電子業","PC週邊","M23C3","光電/ IO","M23C",-13240,11995,NA,-11995,NA,30296,34566,92608,173353,1080022,265,2.12,237715,152648,0,1080022,1198062,340681,104202,191.23,0,0,35.51,36,81,"F","單一家族主導"
"600","M2331",2009,"2488 漢平",2009-12-31,"TSE","其他電子業","音響設備","M23U2","消費性電子","M23U",29369,27248,NA,-27248,NA,137740,142609,96948,63622,1544097,1228,1.02,784988,26390,129529,1545816,2334031,665991,53834,290.09,0,0,34.86,85,0,"F","單一家族主導"
"601","M2331",2009,"2495 普安",2009-12-31,"TSE","其他電子業","硬碟磁碟","M23C4B","光電/ IO","M23C",52235,29234,NA,-29234,NA,831808,831825,323320,96104,2300531,537,3.43,487589,227563,0,2421893,5092068,352511,6230,1080.39,0,0,32.94,0,45,"M","專業經理人治理"
